created,duplicate_of,extension,file_hash,file_name,full_path,host,is_duplicate,last_accessed,last_modified,os,os_version,parent_folder,responsible_party,root_folder,scan_timestamp,size_bytes,subrole,username
2025-11-05T14:10:48.470000,,.md,52bdd5138ace6a0c64a27531e199ebd88e5621dc9728f455cf4be971793e171c,PHASE1-HANDOFF-SUMMARY.md,.\Post-Its\nxcore-deployment\PHASE1-HANDOFF-SUMMARY.md,Envy2-0,False,2025-11-06T14:59:46,2025-11-05T14:10:48.470000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.314861,4822,content_asset,trcam
2025-11-04T09:35:57.360000,,.md,56b1a1acc823fb3570edaefed38cfbefca78be08053b78e0a75fef98c041ec5f,PHASE1-POLISH-COMPLETE.md,.\Post-Its\nxcore-deployment\PHASE1-POLISH-COMPLETE.md,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.360000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.355758,4059,content_asset,trcam
2025-11-04T09:35:57.310000,,.sh,14e60f5b39c8ad105cbdbb093a84e785124e87e3dcd180e0d1f33387edcebc38,phase1-setup.sh,.\Post-Its\nxcore-deployment\phase1-setup.sh,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.310000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.399069,2452,general,trcam
2025-11-04T09:35:57.310000,,.sh,8f6f9226c812bfaf476bf122213f7c9ff31991ddbafef43a2873909d846ad8a6,phase4-acme.sh,.\Post-Its\nxcore-deployment\phase4-acme.sh,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.310000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.443748,2465,general,trcam
2025-11-04T09:35:57.310000,,.sh,90b83cd7280c928645322e673e0cf704c1f757df7fabb8f3f5ed96c49c5dc9dc,phase5-validation.sh,.\Post-Its\nxcore-deployment\phase5-validation.sh,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.310000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.500118,4203,general,trcam
2025-11-04T09:35:57.320000,,.sh,33b64257a8627e82cc2f5f499ef651d82e85dcd6b2568ac560550efcd95cd97b,post-deployment-validation.sh,.\Post-Its\nxcore-deployment\post-deployment-validation.sh,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.320000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.544073,4923,general,trcam
2025-11-04T09:35:57.340000,,.md,c2dd1e3683b2577e26957e904101d10c6efd9bcf6e8aa872132c0c02b9df96d5,POST-DEPLOYMENT-VERIFICATION.md,.\Post-Its\nxcore-deployment\POST-DEPLOYMENT-VERIFICATION.md,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.340000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.591912,9434,content_asset,trcam
2025-11-04T09:35:57.340000,,.md,564685009b5fadf586b663eefbe512f7694d378bdda388a3a63dc08089050f2c,PRE-DEPLOYMENT-CHECKLIST.md,.\Post-Its\nxcore-deployment\PRE-DEPLOYMENT-CHECKLIST.md,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.340000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.636617,6007,content_asset,trcam
2025-11-04T09:35:57.340000,,.md,26dff4f5ad104587e8d9a9e4c98969e6bc3628b70f9d0e5b00dbdf148f08e89d,QUICK-START.md,.\Post-Its\nxcore-deployment\QUICK-START.md,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.340000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.673005,2494,content_asset,trcam
2025-11-05T14:10:48.470000,,.md,1ed6531f12037817b89aca11728a452d59562c2dbf7d0e33f16558e3e01cc140,README-HANDOFF.md,.\Post-Its\nxcore-deployment\README-HANDOFF.md,Envy2-0,False,2025-11-06T14:59:46,2025-11-05T14:10:48.470000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.716382,4228,content_asset,trcam
2025-11-04T09:35:57.330000,,.md,ea46d821b93f9f14ce2eb564c47c9f11d140f96b957f6bd75d428ab895395477,README.md,.\Post-Its\nxcore-deployment\README.md,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.330000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.758973,7340,content_asset,trcam
2025-11-04T09:35:57.320000,,.sh,f24cc784d31d4e8988508c08818160ba3c65ef5f809322b02c85709c9ea7478d,rollback.sh,.\Post-Its\nxcore-deployment\rollback.sh,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.320000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.799680,2912,general,trcam
2025-11-04T09:35:57.330000,,.sh,0a28021eb4b0b4c6563770cc4306cce40035a9874953ed97ba52c7a9eaac9770,set-permissions.sh,.\Post-Its\nxcore-deployment\set-permissions.sh,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.330000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.841802,641,general,trcam
2025-11-04T09:35:57.320000,,.sh,375f654b8131f3ce39e75fde026d0cea6ad21fc9c38cde20efd0f9ac4c790553,smoke-test.sh,.\Post-Its\nxcore-deployment\smoke-test.sh,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.320000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.875916,1686,general,trcam
2025-11-04T09:35:57.350000,,.md,4364557e8abe7fcb947588fcf136d724b0154c5324b24d617bb9b7a86cfd11b9,START-HERE.md,.\Post-Its\nxcore-deployment\START-HERE.md,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.350000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.944988,4637,content_asset,trcam
2025-11-04T08:47:31.820000,,.yml,6ddfffda926d46f216dbb1c761b882c4c5e37227fbd0306f3d8cf2c0e8a38626,traefik-static.yml,.\Post-Its\nxcore-deployment\traefik-static.yml,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T08:47:31.820000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:25.984878,953,general,trcam
2025-11-06T13:38:41.140000,,.md,d274677304342bd1d6ce09c449d38a7176692d85944cf22934d9c4e09294e6fa,TRANSFER-FILE-LIST.md,.\Post-Its\nxcore-deployment\TRANSFER-FILE-LIST.md,Envy2-0,False,2025-11-06T13:38:42,2025-11-06T13:38:41.140000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:26.032569,7813,content_asset,trcam
2025-11-04T09:35:57.350000,,.md,38097c1dcd2df9d7c36a27222c67e96a1d035f1e73b21e94de713acbc865cb4e,TRANSFER-INSTRUCTIONS.md,.\Post-Its\nxcore-deployment\TRANSFER-INSTRUCTIONS.md,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.350000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:26.072423,3460,content_asset,trcam
2025-11-04T09:35:57.310000,,.sh,f6ceb144a8b1e761804ea293f6fb6126deb0bbb8b3f87c2dc72bc7c4451238c4,validate-compose.sh,.\Post-Its\nxcore-deployment\validate-compose.sh,Envy2-0,False,2025-11-06T13:28:22,2025-11-04T09:35:57.310000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:26.119806,1680,general,trcam
2025-11-04T09:35:57.230000,,.sh,c6974ae4814f72a41268aaf1c0e81730ab871a678289a71c289a1dfcf112478f,validate-env.sh,.\Post-Its\nxcore-deployment\validate-env.sh,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.230000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:26.156884,2673,general,trcam
2025-11-04T09:35:57.230000,,.sh,4d0d4abd3bec6dd39d7d7bb6a66bfb6adf90921c3d2bee406f06694866a7ea44,verify-package.sh,.\Post-Its\nxcore-deployment\verify-package.sh,Envy2-0,False,2025-11-06T13:28:24,2025-11-04T09:35:57.230000,Windows,10.0.26200,nxcore-deployment,Unknown,.,2025-11-08T02:26:26.195646,3643,general,trcam
2025-11-04T08:09:28.690000,,.html,13542be9e11dbcff2c7de3f0365682548c2a4105b6fedd3fdcb0f5709d4cf37b,developer_pack.html,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\developer_pack.html,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T08:09:28.690000,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.249600,11265,ui_core,trcam
2025-11-04T09:59:28,,.md,34d3ec6054e7f9a89ffc71e29b6b1cb0462057841d502d79a892dbcf7cedaa75,echoverse-cue-notes.md,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\echoverse-cue-notes.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:59:28,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.295597,426,content_asset,trcam
2025-11-04T09:59:28,,.md,14ad0d8512933c515959c5fcd4abdc2ede7f3680992185c856eb76a843cda414,manifesto.md,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\manifesto.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:59:28,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.331326,732,content_asset,trcam
2025-11-04T09:59:28,,.md,6fb42b9f60a45b7b363ac8c918831d1a55b186b09fee6f6371a23568581d9ea9,phase1-handoff-checklist.md,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\phase1-handoff-checklist.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:59:28,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.366339,342,content_asset,trcam
2025-11-04T01:56:13.980000,,.md,dcc5fb37a453212cc9afb6d1fd8f91e7cbfac60ab1b0024ebacbb9b784fd1a4a,the_art_localized_phase_1_pack (1).md,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\the_art_localized_phase_1_pack (1).md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T01:56:13.980000,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.406244,5232,content_asset,trcam
2025-11-04T09:59:28,,.pdf,5d5a53df25016f831426966681ead88cf05bfb216a1223177373602fdbbce57d,video-storyboard.pdf,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\video-storyboard.pdf,Envy2-0,False,2025-11-06T22:58:08,2025-11-04T09:59:28,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.445160,1755,general,trcam
2025-11-04T09:59:28,,.txt,161a4324fdf53d49393ec390fcd3e11a9ffe0e724209d93ea055473605a7f04f,visual-moodboard.txt,.\Post-Its\The_Art_Localized_Phase1_Pack_AVHQ\visual-moodboard.txt,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:59:28,Windows,10.0.26200,The_Art_Localized_Phase1_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.483222,349,content_asset,trcam
2025-11-04T06:35:56.710000,,.md,36c9bf6b39442bc916d10e44867583a248f9d440f575310460c70d27605f796a,artist-onboarding-flow.md,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\artist-onboarding-flow.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T06:35:56.710000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.552494,660,content_asset,trcam
2025-11-04T08:16:51.490000,,.html,c443102555ef3b1d1ac90844c2eb8c78035fda7f82ca0cbdb7414787574a0726,developer_pack_phase2.html,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\developer_pack_phase2.html,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T08:16:51.490000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.590379,7021,ui_core,trcam
2025-11-04T06:35:56.700000,,.md,e2c25d90fa1723cd08f0d154eaefef29510aa793bcf8f7b1cb7665417dedab9b,growth-plan.md,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\growth-plan.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T06:35:56.700000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.649141,941,content_asset,trcam
2025-11-04T06:35:56.740000,,.md,28c8d79b4635b863eacfde4c0d36cef17d36abd600a46bdc225b302a0df5b4f0,phase2-handoff-checklist.md,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\phase2-handoff-checklist.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T06:35:56.740000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.683986,513,content_asset,trcam
2025-11-04T06:35:56.760000,,.pdf,d79d293b2f7daa63fad09c9a570eb6a0cf2b2e38232e688a53cb7ed8ef08f49f,phase2-overview.pdf,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\phase2-overview.pdf,Envy2-0,False,2025-11-06T22:58:08,2025-11-04T06:35:56.760000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.726796,1804,general,trcam
2025-11-04T06:35:56.710000,,.md,7ab6239cea323884b6bc7946202c8ccca42fcdf0eabcdcbc614e66f56c926ec1,spotlight-framework.md,.\Post-Its\The_Art_Localized_Phase2_Pack_AVHQ\spotlight-framework.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T06:35:56.710000,Windows,10.0.26200,The_Art_Localized_Phase2_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.768440,506,content_asset,trcam
2025-11-04T09:09:03.460000,,.md,c20fc605a69c4145c4cf37f4958f1407054d3e502c62be6d474f0c752b6bbefe,amplification-plan.md,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\amplification-plan.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:09:03.460000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.841093,1059,content_asset,trcam
2025-11-04T09:20:47.170000,,.html,5582f4f99204d76a98f9c29b720f3d903b3da56987ea885ea121e3856ec50e6a,developer_pack_phase3.html,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\developer_pack_phase3.html,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:20:47.170000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.882547,8404,ui_core,trcam
2025-11-04T09:09:03.470000,,.md,864e079f4501319cc0477dfc0357dcf3a5288655676b993b361c94cea558f404,division-collab-framework.md,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\division-collab-framework.md,Envy2-0,False,2025-11-06T13:28:38,2025-11-04T09:09:03.470000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.933127,756,content_asset,trcam
2025-11-04T09:09:03.480000,,.md,9caa7f2b7f55e0efe485d5c2364cccc5af75c4d480bda0e86bea7f587148a763,partner-deck-outline.md,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\partner-deck-outline.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:09:03.480000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:26.977070,883,content_asset,trcam
2025-11-04T09:09:03.490000,,.md,286a7ad180afd46089887d1e8c39fd8a328b4ad49047160fca157c3f25547633,phase3-handoff-checklist.md,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\phase3-handoff-checklist.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:09:03.490000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.015659,539,content_asset,trcam
2025-11-04T09:09:03.500000,,.pdf,ee06e61aa104117cf87e3e1f84a5d91e3b6ea01aaae4b77930236e4ff657fd93,phase3-overview.pdf,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\phase3-overview.pdf,Envy2-0,False,2025-11-06T22:58:08,2025-11-04T09:09:03.500000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.058731,1815,general,trcam
2025-11-04T09:09:03.500000,,.md,4dbb658e8abcd0c55e098c5a20b1f110412980c21ea130a9196876c351b5c361,press-kit-template.md,.\Post-Its\The_Art_Localized_Phase3_Pack_AVHQ\press-kit-template.md,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:09:03.500000,Windows,10.0.26200,The_Art_Localized_Phase3_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.100204,536,content_asset,trcam
2025-11-04T14:51:40,.\Post-Its\New folder\conversion-plan.md,.md,d111963f269be1331ec076bfed0a9a3860702190de11943af0d2159387994fb0,conversion-plan.md,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\conversion-plan.md,Envy2-0,True,2025-11-06T22:29:26,2025-11-04T14:51:40,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.156676,1061,content_asset,trcam
2025-11-04T09:21:06.040000,,.html,58749d3488a4d1c5c889a84cb43261bfc3839d57c7207fa2b26e169132ac9766,developer_pack_phase4.html,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\developer_pack_phase4.html,Envy2-0,False,2025-11-06T22:29:26,2025-11-04T09:21:06.040000,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.181497,8043,ui_core,trcam
2025-11-04T14:51:40,.\Post-Its\New folder\ecosystem-integration.md,.md,5194392094e3246e21a7788a5ce48fab7afdd508c78ccc305ab460a535af4a31,ecosystem-integration.md,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\ecosystem-integration.md,Envy2-0,True,2025-11-06T22:29:26,2025-11-04T14:51:40,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.231152,900,content_asset,trcam
2025-11-04T14:51:40,.\Post-Its\New folder\marketplace-framework.md,.md,6f989e2b33f6e52c084498c279de20e4ec26a5c38f6c37a4429ea58dca096ba9,marketplace-framework.md,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\marketplace-framework.md,Envy2-0,True,2025-11-06T22:29:26,2025-11-04T14:51:40,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.256954,1007,content_asset,trcam
2025-11-04T14:51:40,.\Post-Its\New folder\phase4-handoff-checklist.md,.md,b2998972ee47b7ccd2764412d1d437ee5e298be384310b148f63b7525690ab48,phase4-handoff-checklist.md,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\phase4-handoff-checklist.md,Envy2-0,True,2025-11-06T22:29:26,2025-11-04T14:51:40,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.284019,628,content_asset,trcam
2025-11-04T14:51:40,.\Post-Its\New folder\phase4-overview.pdf,.pdf,938dea7511d153623b8d9e1c9259f829ddd5bcbc8eee6105d099edfaa54d21a9,phase4-overview.pdf,.\Post-Its\The_Art_Localized_Phase4_Pack_AVHQ\phase4-overview.pdf,Envy2-0,True,2025-11-06T22:58:08,2025-11-04T14:51:40,Windows,10.0.26200,The_Art_Localized_Phase4_Pack_AVHQ,Unknown,.,2025-11-08T02:26:27.305782,1950,general,trcam
2025-11-04T18:09:46,,.example,bf5774569a9eacb955e31b23c4a81b63f331d52371b293f5a756bbcfb74d49f6,.env.example,.\Phase1Deploy\.env.example,Envy2-0,False,2025-11-04T19:42:06,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.352587,381,general,trcam
2025-11-04T10:54:00.830000,,.yml,2b94eb9056e155af0693ccd1c408176b1b28bd1991563acd2d7ff4c44ed94178,compose-portainer.yml,.\Phase1Deploy\compose-portainer.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T10:54:00.830000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.401958,740,general,trcam
2025-11-04T11:10:03.370000,,.yml,17f92ceccde02b103b137670f318025ec8eb521b8d5285dc741728f7abfb9356,compose-traefik.yml,.\Phase1Deploy\compose-traefik.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:10:03.370000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.451725,1064,general,trcam
2025-11-04T11:08:50.660000,,.sh,6e233f541cc5a416ef4d2a92b46a7f982dddd888a1a0d53a147158c46be8ea71,deploy-all-enhanced.sh,.\Phase1Deploy\deploy-all-enhanced.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:08:50.660000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.492316,1719,general,trcam
2025-11-04T18:09:46,,.yml,522a0ac5b62e14766eb4ad962900e92bb7115bcb1ee4e592b9ba91b657a6a423,dynamic.yml,.\Phase1Deploy\dynamic.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.526452,723,general,trcam
2025-11-04T18:09:46,,.sh,174372620f8d7d6c6303c531b0959fb621f2c5d5ca2861832aec6caae28e1cca,observability-hook.sh,.\Phase1Deploy\observability-hook.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.565426,199,general,trcam
2025-11-04T18:09:46,,.sh,0bea12f815373b69f76adc0b4257e89df82d21b5b475f5468f2582649d811a76,phase0-preflight.sh,.\Phase1Deploy\phase0-preflight.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.608000,668,general,trcam
2025-11-04T11:09:36.340000,,.sh,e36fed9837f2318b59619d080967e557849f78c5827cd01cf428d9e4bee2458c,phase1-setup.sh,.\Phase1Deploy\phase1-setup.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:09:36.340000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.652052,597,general,trcam
2025-11-04T10:54:43.350000,,.sh,b49e59ba14c49f0d968c9aa76080fdfbc60ed5dddf686c11f1a6efdaa71edb12,phase5-validation.sh,.\Phase1Deploy\phase5-validation.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T10:54:43.350000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.688119,692,general,trcam
2025-11-04T10:54:51.990000,,.sh,bdfa1b221222adc111225094986beb6a75cc143dc77867b539bbde9eb2945389,post-deployment-validation.sh,.\Phase1Deploy\post-deployment-validation.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T10:54:51.990000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.725250,575,general,trcam
2025-11-04T18:09:46,,.md,607f12b4d2172c15745b060a8c780b2652b7026b74c83659becd6358b69601ad,PRE-DEPLOYMENT-CHECKLIST.md,.\Phase1Deploy\PRE-DEPLOYMENT-CHECKLIST.md,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.763394,321,content_asset,trcam
2025-11-04T18:09:46,,.sh,dd24b0702d5a0da9980195364728b9c6398b5fe03c1d6c9503f71304fae75531,rollback.sh,.\Phase1Deploy\rollback.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.797092,392,general,trcam
2025-11-04T18:09:46,,.sh,dfbf6801b9bfd5b54fbead8713cfe3546d580d90b75fda2c4762f505d372e793,smoke-test.sh,.\Phase1Deploy\smoke-test.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.838739,238,general,trcam
2025-11-04T18:09:46,,.md,3bcf3ff0208bc21f52f8305cbd0935e9e1537cd572761aa8ff2324f46c314294,START-HERE.md,.\Phase1Deploy\START-HERE.md,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.876486,433,content_asset,trcam
2025-11-04T11:09:48.400000,,.yml,cf5e627494f42dfb4a024481d2d254a361d268d33f9c8f864a2d135399e95ca9,traefik-acme-prod.yml,.\Phase1Deploy\traefik-acme-prod.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:09:48.400000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.913841,244,general,trcam
2025-11-04T11:09:47.770000,,.yml,109bdea8c0171542eaa306a02b2203960ad1663ee499a3b75356cc9d6591cb64,traefik-acme-staging.yml,.\Phase1Deploy\traefik-acme-staging.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:09:47.770000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.946494,252,general,trcam
2025-11-04T11:09:42.670000,,.yml,2b5392e480b32dbf2ea714074b46b7038315323e63e66839212bff18c294b5ac,traefik-static.yml,.\Phase1Deploy\traefik-static.yml,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T11:09:42.670000,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:27.984878,365,general,trcam
2025-11-04T18:09:46,,.md,c5102628180686faa8cf98860dc66c97be10c48ae8f9df34dd9e20d65fee38cc,TRANSFER-INSTRUCTIONS.md,.\Phase1Deploy\TRANSFER-INSTRUCTIONS.md,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:28.021725,271,content_asset,trcam
2025-11-04T18:09:46,,.sh,51b92813d1c78ba0983466f2ac7f3c8ae39b287d88b9672f582eec93e4c7a31a,validate-compose.sh,.\Phase1Deploy\validate-compose.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:28.058377,544,general,trcam
2025-11-04T18:09:46,,.sh,1fd4edc937e014bd9abf9c454aaa1d192ada039dacaa4225984ebd377e0056f7,validate-env.sh,.\Phase1Deploy\validate-env.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:28.095450,385,general,trcam
2025-11-04T18:09:46,,.sh,89f5fd31f90d9922e199159ed68ebc0f79fceb69b186bb22e3dd221a82755647,verify-package.sh,.\Phase1Deploy\verify-package.sh,Envy2-0,False,2025-11-05T21:32:44,2025-11-04T18:09:46,Windows,10.0.26200,Phase1Deploy,Unknown,.,2025-11-08T02:26:28.130987,419,general,trcam
